TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-21.5,1,1.0,1.0,1.0,0.0,0.0
-21.0,1,2.0,-2.0,-1.0,0.0,0.0
-20.5,8,10.0,5.0,0.5,0.316228,1e-06
-20.0,7,8.0,2.0,0.25,0.342327,1e-06
-19.5,16,16.0,-1.5,-0.09375,0.258522,1e-06
-19.0,29,33.0,-21.0,-0.636364,0.132561,2e-06
-18.5,62,72.0,-7.0,-0.097222,0.112679,5e-06
-18.0,120,136.0,-20.5,-0.150735,0.081435,9e-06
-17.5,238,270.0,6.5,0.024074,0.059846,1.7e-05
-17.0,392,458.0,-38.5,-0.084061,0.045145,2.9e-05
-16.5,735,847.0,20.0,0.023613,0.033592,5.4e-05
-16.0,1261,1442.0,-157.0,-0.108877,0.025299,9.3e-05
-15.5,2156,2452.0,-80.0,-0.032626,0.019675,0.000159
-15.0,3829,4364.0,-214.0,-0.049038,0.01469,0.000282
-14.5,6258,7118.0,-306.0,-0.04299,0.011539,0.00046
-14.0,10772,12279.0,-453.0,-0.036892,0.008793,0.000792
-13.5,18005,20475.0,-713.0,-0.034823,0.006815,0.001324
-13.0,28481,32398.0,-1006.0,-0.031051,0.005426,0.002094
-12.5,47668,54216.0,-1945.0,-0.035875,0.004198,0.003505
-12.0,75572,85690.0,-3711.0,-0.043307,0.003333,0.005556
-11.5,118167,133746.0,-4333.0,-0.032397,0.002671,0.008688
-11.0,184024,208046.0,-7132.0,-0.034281,0.002142,0.01353
-10.5,274931,310386.0,-10079.5,-0.032474,0.001755,0.020214
-10.0,432689,488660.0,-14770.5,-0.030227,0.001398,0.031812
-9.5,626664,706456.0,-20434.5,-0.028925,0.001164,0.046074
-9.0,925079,1042456.0,-28907.5,-0.02773,0.000958,0.068014
-8.5,1359832,1530048.0,-40919.0,-0.026744,0.000791,0.099978
-8.0,1909331,2145838.0,-50450.0,-0.023511,0.000668,0.140378
-7.5,2760820,3101091.0,-69263.0,-0.022335,0.000556,0.202981
-7.0,3868330,4339520.0,-93454.0,-0.021536,0.00047,0.284408
-6.5,5313714,5953766.0,-115904.0,-0.019467,0.000401,0.390675
-6.0,7416444,8302892.0,-152266.5,-0.018339,0.00034,0.545273
-5.5,9837879,11000023.0,-189674.5,-0.017243,0.000295,0.723302
-5.0,13275215,14829412.0,-231047.0,-0.01558,0.000255,0.976022
-4.5,17930286,20006887.0,-291569.5,-0.014573,0.000219,1.318272
-4.0,23560030,26260019.0,-347168.5,-0.01322,0.000191,1.732183
-3.5,31045646,34568477.0,-424728.5,-0.012287,0.000167,2.282541
-3.0,39582934,44028729.0,-479764.5,-0.010897,0.000148,2.910221
-2.5,51787384,57542056.0,-560400.0,-0.009739,0.000129,3.807518
-2.0,66425571,73735319.0,-618073.5,-0.008382,0.000114,4.883748
-1.5,84834267,94069818.0,-670902.0,-0.007132,0.000101,6.237194
-1.0,109688835,121504620.0,-757818.5,-0.006237,8.9e-05,8.064555
-0.5,137397685,152043086.0,-742212.5,-0.004882,8e-05,10.101768
0.0,169813548,187734221.0,-690166.0,-0.003676,7.2e-05,12.485051
0.5,131303456,145051625.0,-382665.0,-0.002638,8.2e-05,9.653707
1.0,103689947,114623661.0,-153855.0,-0.001342,9.2e-05,7.623504
1.5,80726397,89203516.0,-11137.0,-0.000125,0.000104,5.935175
2.0,62983212,69521558.0,73390.0,0.001056,0.000118,4.630659
2.5,49027387,54064593.0,127042.5,0.00235,0.000134,3.604597
3.0,37377863,41175350.0,140102.0,0.003403,0.000154,2.748099
3.5,29235315,32174736.0,161600.0,0.005023,0.000174,2.149442
4.0,22144078,24345240.0,148699.5,0.006108,0.0002,1.628079
4.5,16807318,18457837.0,132520.0,0.00718,0.000229,1.23571
5.0,12395812,13607492.0,110195.0,0.008098,0.000267,0.911366
5.5,9170086,10106200.0,96534.5,0.009552,0.00031,0.674204
6.0,6995207,7678108.5,77307.0,0.010068,0.000357,0.514302
6.5,5153518,5576771.5,63022.0,0.011301,0.000422,0.378898
7.0,3832661,4093171.0,50004.5,0.012217,0.000496,0.281785
7.5,2760284,2925427.5,40361.0,0.013797,0.000588,0.202942
8.0,1903700,2013312.5,32340.0,0.016063,0.000709,0.139964
8.5,1350282,1426463.5,22392.0,0.015698,0.000843,0.099276
9.0,914674,964931.0,15686.0,0.016256,0.001026,0.067249
9.5,621174,654807.0,14102.5,0.021537,0.001246,0.04567
10.0,424853,447552.0,9141.0,0.020424,0.001507,0.031236
10.5,269742,283843.0,5939.0,0.020924,0.001894,0.019832
11.0,179751,188710.0,3946.0,0.02091,0.002324,0.013216
11.5,115669,121388.5,3146.5,0.025921,0.002896,0.008504
12.0,73291,76826.5,2057.0,0.026775,0.003644,0.005389
12.5,45872,48062.5,1461.5,0.030408,0.004612,0.003373
13.0,27228,28449.5,942.0,0.033111,0.005992,0.002002
13.5,17080,17870.5,422.0,0.023614,0.007564,0.001256
14.0,10435,10937.0,276.5,0.025281,0.009651,0.000767
14.5,5969,6193.5,122.0,0.019698,0.012832,0.000439
15.0,3480,3585.0,-17.0,-0.004742,0.016723,0.000256
15.5,1970,2059.5,86.0,0.041758,0.022311,0.000145
16.0,1116,1141.5,3.0,0.002628,0.030039,8.2e-05
16.5,589,617.5,54.0,0.087449,0.040592,4.3e-05
17.0,307,317.5,-14.5,-0.045669,0.056416,2.3e-05
17.5,216,211.5,-6.0,-0.028369,0.068937,1.6e-05
18.0,90,95.0,3.0,0.031579,0.103755,7e-06
18.5,45,46.5,10.0,0.215054,0.151073,3e-06
19.0,20,18.5,-4.5,-0.243243,0.242674,1e-06
19.5,11,10.5,5.0,0.47619,0.275517,1e-06
20.0,7,6.5,-1.0,-0.153846,0.430938,1e-06
20.5,4,4.0,2.0,0.5,0.433013,0.0
